7,24,0,0,1,1,3,0,375,7,81,0,1,413,72,0,0,0,214,273,35,3,4,13,0,0,1,1,2,2,3,0,428,23,0,1,3,1,212,4,0,3,1,74,0,0,4,0,2,1,5,2,2,2,2,0,118,1,1,0,73,5,97,2,5,408,1,32,0,9,0,0,0,0,0,0,0,0,0,1,0,1,0,0,104,2,9,6,1,0,1,0,0,1,3,1,85,0,0,1
16,2,5,10,11,13,3,11,579,6,1,16,17,2,1,9,0,15,0,1,0,5,5,3,4,2,18,1,3,17,8,17,593,46,0,6,26,8,0,0,4,15,7,0,52,0,18,0,3,33,3,11,11,26,22,23,1,6,0,3,0,8,0,8,12,342,6,0,3,12,2,10,30,7,36,41,5,14,19,9,4,14,9,6,0,29,41,3,6,12,6,1,10,28,8,7,0,9,21,2
9,0,3,10,0,4,1,39,489,7,0,44,17,0,0,0,0,17,0,0,0,7,9,5,6,22,13,10,13,21,12,7,367,139,0,18,25,14,0,0,3,19,11,1,10,0,12,0,8,6,12,26,8,21,9,73,6,12,1,2,0,40,0,13,6,190,8,0,8,35,22,2,31,5,31,10,7,44,8,7,8,13,13,11,0,41,55,3,19,9,20,10,5,9,21,1,0,9,29,0
5,0,0,1,0,1,1,20,569,32,0,0,0,142,1,10,0,0,5,0,0,0,10,9,0,0,1,0,0,0,0,0,557,12,0,0,1,1,2,0,0,1,0,0,1,0,0,0,2,1,5,0,0,24,0,0,22,0,0,3,7,2,85,2,2,12,1,16,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,1,4,2,0,0,1,0,0,20,1,0,0,0,6,1
5,2,7,44,1,5,4,6,386,13,0,1,11,5,1,3,1,4,1,5,3,18,2,2,9,12,16,6,11,17,2,7,324,69,0,9,33,15,4,0,2,10,20,1,8,0,14,0,4,10,2,3,16,24,13,5,4,8,1,0,0,3,2,5,5,78,14,0,14,3,3,7,1,14,10,4,1,10,4,4,10,5,7,10,3,29,51,11,10,11,3,38,6,8,10,12,0,12,14,1
0,8,0,1,17,1,0,0,106,2,17,2,0,0,5,0,56,0,0,0,0,0,1,3,0,0,1,0,0,2,3,0,110,1,30,3,7,0,22,11,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,32,0,0,4,0,0,0,48,0,3,1,1,2,0,0,2,2,3,0,0,0,0,0,0,0,2,32,0,3,1,0,0,0,0,0,3,1,0,2,0,1,1
1,0,2,2,3,0,0,0,87,0,1,0,1,14,0,0,0,0,0,14,0,0,2,3,0,0,3,1,2,0,2,0,100,3,1,0,0,0,12,18,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,3,0,0,64,1,1,0,0,0,0,0,2,1,2,0,0,0,0,0,0,1,2,4,0,8,0,0,0,1,0,0,0,0,0,1,1,0,2
3,2,5,9,0,2,7,2,124,176,0,1,18,1,1,2,0,26,6,0,0,7,14,4,5,4,22,12,18,15,9,3,318,1,1,10,53,23,0,0,4,12,10,2,5,5,25,0,11,5,28,0,6,35,26,4,2,18,0,27,0,8,0,10,6,14,9,0,14,0,0,8,1,12,6,1,3,40,20,21,3,15,10,1,0,21,7,0,14,16,21,5,4,13,13,4,0,5,38,0
0,4,4,5,0,1,2,1,508,3,0,0,7,0,0,0,0,1,10,0,1,2,3,2,1,0,1,3,1,0,4,2,484,24,0,0,1,0,0,0,2,4,1,0,1,0,0,0,0,1,0,5,2,3,0,0,0,1,1,1,0,1,0,1,3,1,0,0,0,0,2,0,1,4,3,0,1,10,1,2,2,0,1,0,0,2,1,1,0,0,1,0,2,1,1,0,0,0,3,3
3,2,15,8,2,4,11,3,232,11,4,2,22,1,4,3,0,22,1,2,0,13,4,3,6,7,38,8,19,13,13,1,232,46,1,4,38,11,0,0,2,17,23,2,10,0,13,0,13,1,8,4,14,14,30,6,1,13,0,6,0,2,0,8,13,400,17,1,16,4,0,10,6,11,21,2,3,14,5,12,4,14,31,6,3,21,8,2,9,12,9,11,6,18,4,3,0,12,15,0
