11,8,17,19,12,53,32,7,29,22,10,6,13,18,11,322,10,0,4,20,9,0,0,15,78,30,16,18,38,34,13,20,8,36,290,42,4,62,49,46,13,9,0,1,6,9,10,39,15,6,19,9,22,13,24,18,79,56,17,8,18,21,14,1,0,7,134,7,9,7,2,11,1,24,26,175,6,5,26,20,163,8,6,1,15,8,19,4,13,35,17,6,7,12,19,47,8,6,75,49
17,20,31,116,19,59,23,12,54,21,23,5,8,40,18,487,24,2,8,16,15,1,0,0,100,34,41,20,4,22,11,27,16,16,483,21,14,93,68,51,32,19,0,12,9,19,10,16,12,4,12,25,43,13,13,24,101,86,22,3,63,61,4,8,0,24,287,11,32,4,2,17,2,19,19,240,6,7,70,17,168,22,3,0,20,16,107,10,10,37,24,7,11,12,19,42,6,7,106,50
6,13,15,23,12,62,42,8,20,43,7,181,8,11,26,582,11,0,39,20,11,0,0,39,91,29,21,20,8,27,7,30,14,43,549,40,15,67,82,64,20,15,3,7,11,7,8,260,16,14,19,34,25,9,30,16,99,69,10,14,8,37,13,4,0,4,100,11,18,17,211,13,0,3,34,198,20,6,46,13,170,4,17,0,16,3,27,22,14,16,25,16,9,6,14,44,7,6,124,96
15,0,0,5,0,4,1,1,3,0,0,2,0,7,0,622,1,258,3,0,0,80,130,13,2,3,0,0,29,2,0,0,2,0,568,74,1,2,1,1,0,0,101,2,4,0,0,179,6,19,0,0,2,34,0,0,5,7,0,1,0,3,0,4,74,3,220,0,1,24,26,1,1,0,0,13,0,0,3,0,4,0,20,57,1,1,217,1,0,0,0,0,0,0,1,1,0,2,1,3
2,23,67,20,7,187,46,15,27,37,6,0,35,13,28,463,22,5,0,18,13,0,1,0,111,92,12,18,0,6,6,28,14,26,468,0,28,111,78,133,39,14,0,2,50,25,15,0,38,1,20,65,56,14,26,11,118,105,25,10,16,22,3,4,0,34,31,4,50,1,0,19,0,45,74,286,20,23,139,18,143,31,1,0,35,5,18,1,14,39,13,16,15,3,0,100,2,4,122,28
2,2,2,16,1,2,1,0,3,1,0,2,0,6,0,476,1,2,0,1,1,1,0,22,5,0,0,1,2,0,0,0,2,0,498,13,0,87,15,2,1,0,138,2,3,2,1,13,2,143,3,2,2,1,0,0,4,4,3,0,0,9,0,0,0,1,390,1,5,165,34,0,10,2,0,16,1,2,2,4,13,0,3,72,1,0,139,3,0,1,1,0,0,1,0,3,1,1,2,1
36,0,0,0,0,1,0,0,0,0,0,2,0,0,0,603,0,430,3,0,0,135,174,14,3,0,0,0,50,0,1,0,1,0,604,0,0,0,2,0,0,0,165,0,0,0,0,25,0,0,0,2,0,22,0,3,2,0,6,0,0,2,0,0,92,0,8,0,0,2,29,0,1,0,0,3,0,0,1,0,1,0,17,78,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0
8,29,15,36,22,73,40,32,36,45,2,2,34,36,38,447,4,0,2,16,26,1,0,5,101,47,11,14,24,8,18,42,14,33,397,83,26,94,86,68,20,9,0,5,21,5,5,0,20,5,33,35,26,22,40,18,117,90,13,18,13,35,14,0,0,12,379,14,20,6,0,14,1,7,47,223,8,29,51,18,218,9,18,1,17,14,17,9,15,28,30,20,14,15,20,38,9,9,81,27
11,25,5,15,14,78,29,17,16,20,8,35,11,29,34,588,8,0,2,18,13,0,0,8,93,31,19,6,6,7,12,16,8,55,533,82,9,55,56,42,13,15,0,45,10,4,19,60,45,3,19,40,25,8,8,4,71,78,37,9,8,24,16,1,0,13,187,6,12,3,0,1,7,3,41,189,3,9,29,19,214,6,3,0,12,1,55,4,9,11,24,12,37,17,39,83,7,2,95,96
9,27,19,23,10,80,27,0,77,18,10,5,4,24,11,520,24,1,0,11,3,0,0,7,88,15,17,4,2,19,3,10,28,12,465,81,8,115,52,31,12,7,20,3,10,13,4,54,18,8,11,29,33,1,8,16,58,60,10,5,11,17,3,2,0,15,144,17,8,14,0,4,3,26,27,195,10,2,31,11,141,8,10,0,21,15,59,4,9,28,19,5,6,6,6,36,16,11,77,22
34,28,29,14,21,90,35,11,69,19,15,0,5,17,17,445,7,19,5,19,9,7,6,10,73,23,22,7,3,9,9,12,29,31,419,57,15,137,116,63,22,11,3,7,6,28,8,9,13,5,14,33,32,11,16,29,91,59,12,10,35,28,12,4,3,16,322,12,14,8,3,8,0,7,33,246,8,6,38,11,173,19,4,3,24,22,17,9,11,55,22,4,12,11,11,64,7,7,114,47
4,13,18,20,19,61,14,9,32,17,6,2,9,28,12,520,10,34,11,19,2,3,3,2,58,41,3,8,6,20,10,9,11,7,481,57,8,90,87,32,179,3,7,4,7,7,3,0,10,1,4,23,15,11,18,16,105,37,14,2,15,4,10,168,8,4,219,15,21,2,0,3,1,22,23,203,9,3,37,13,113,14,0,2,9,7,11,2,6,26,14,9,5,2,11,44,4,17,38,16
1,21,25,4,22,136,28,10,44,54,3,1,32,20,36,179,12,1,1,26,13,0,0,0,217,19,14,4,4,12,9,52,3,21,149,33,26,109,98,112,27,14,0,6,17,10,10,4,44,1,22,75,23,25,30,30,90,69,15,10,6,67,7,1,0,13,49,9,21,1,0,7,17,5,57,231,22,24,21,33,208,17,9,0,19,4,30,7,41,20,15,21,5,4,16,41,12,4,220,13
0,0,0,12,0,0,0,1,4,0,0,0,0,0,0,502,0,147,0,0,0,103,101,23,0,0,0,0,7,0,1,0,0,0,498,8,0,1,0,0,0,0,89,0,1,0,0,4,43,1,0,0,0,79,0,0,0,0,0,0,0,0,0,0,143,0,26,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,3,32,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
8,12,23,5,34,82,37,11,38,21,7,1,20,24,22,437,14,0,3,20,5,1,0,22,86,33,22,17,24,26,10,22,20,33,436,0,8,98,75,55,29,14,0,6,14,23,5,0,11,11,16,51,28,6,13,15,92,53,21,7,13,22,13,28,0,12,18,13,37,21,0,13,0,19,38,205,12,8,73,6,121,7,8,0,19,3,9,77,13,25,25,17,10,5,15,43,15,17,108,56
8,17,16,6,22,117,19,13,46,37,9,3,39,59,37,98,17,0,9,21,14,0,0,0,130,17,35,33,5,48,7,31,16,15,194,20,22,70,76,133,55,23,0,3,32,30,6,0,46,6,19,53,13,17,25,19,82,93,15,24,6,40,5,13,0,16,17,21,32,0,0,14,0,27,75,207,23,18,27,22,203,9,1,0,35,8,17,7,13,29,25,18,6,7,11,44,25,2,103,41
6,27,23,26,24,105,39,16,28,44,8,0,24,15,41,226,8,0,1,21,12,0,0,22,107,28,17,22,6,17,15,30,15,14,217,29,20,102,98,142,25,21,0,7,21,22,14,10,46,10,16,51,31,14,24,21,102,75,20,12,26,34,20,1,0,28,163,17,51,15,6,23,0,20,51,233,15,22,83,29,180,12,11,0,25,9,15,20,41,47,29,18,18,6,18,45,7,6,101,26
13,0,0,3,1,0,1,0,1,1,0,1,0,3,0,727,1,421,0,3,0,171,193,22,4,2,0,0,12,0,0,0,0,4,593,137,0,12,60,0,0,0,201,1,1,0,1,44,13,12,1,1,0,57,0,0,1,3,1,2,0,61,0,0,126,0,29,0,1,16,19,0,58,0,3,2,0,0,0,3,10,1,20,65,1,0,59,2,0,0,0,1,0,2,1,3,1,2,9,7
5,8,2,9,22,8,3,6,3,9,4,0,1,11,6,410,4,5,6,2,0,0,0,13,13,6,0,19,10,2,0,6,1,5,383,39,2,52,8,6,4,1,0,1,3,2,1,2,4,15,2,7,0,1,1,1,12,15,2,0,2,1,0,0,0,3,152,0,6,19,5,2,0,0,9,38,4,0,4,4,19,1,11,0,2,1,40,3,18,11,5,0,0,1,5,5,2,0,23,7
4,15,19,32,25,117,33,9,21,24,13,16,8,30,15,882,6,0,32,18,9,0,0,0,137,36,33,8,8,20,3,15,16,15,838,49,30,68,51,37,15,17,1,5,10,13,11,5,10,9,9,23,20,7,12,8,64,51,12,6,11,33,19,4,0,20,447,6,16,21,0,9,2,14,30,202,10,4,33,12,186,9,1,0,16,5,11,11,12,18,27,8,6,9,6,51,12,21,133,165
9,8,11,13,4,72,14,13,24,23,6,2,3,19,14,602,14,3,1,10,5,0,0,4,78,29,8,9,5,13,8,19,13,70,549,69,4,77,38,56,23,3,0,4,6,14,8,14,5,12,10,72,37,3,14,29,96,114,16,5,19,16,9,1,0,19,117,9,15,20,2,4,1,16,47,145,1,6,67,6,155,6,31,0,10,5,75,5,8,20,13,3,9,4,7,20,2,7,62,70
22,13,14,29,12,64,38,15,68,20,14,7,9,22,20,775,13,2,1,6,12,0,0,6,87,25,14,10,19,8,22,14,18,30,787,12,8,135,67,48,15,7,2,5,11,5,11,19,3,15,16,5,41,14,16,16,112,63,6,9,9,15,13,6,0,8,265,15,8,21,6,5,1,2,28,236,6,8,34,19,163,13,2,0,14,9,21,16,11,20,17,10,17,5,31,46,8,10,63,33
2,6,20,3,8,65,16,26,24,14,8,2,12,42,14,269,35,0,2,10,9,0,0,8,122,50,12,16,7,31,9,12,4,16,260,9,7,71,56,83,9,3,1,4,6,2,7,5,21,7,19,51,9,12,9,6,89,60,13,9,6,5,4,2,0,44,70,8,13,6,0,5,1,100,19,203,0,7,19,10,78,12,11,0,13,1,12,10,21,12,31,0,9,10,13,34,2,4,114,72
8,12,6,3,5,32,13,10,11,13,5,0,4,34,13,396,5,0,2,8,10,2,0,4,23,13,9,6,2,2,3,11,3,17,337,84,10,27,24,23,2,6,0,9,5,7,18,13,9,9,9,12,9,6,8,6,43,26,11,4,4,8,8,2,0,10,271,0,2,14,21,0,3,1,22,86,4,13,11,9,99,5,5,0,7,3,65,0,1,7,13,7,1,4,12,26,6,8,64,33
1,18,29,4,16,77,22,21,30,39,1,3,29,10,26,27,21,0,0,39,35,0,0,1,43,14,18,22,0,3,5,25,9,10,26,1,24,71,84,71,41,17,0,16,29,13,7,0,42,0,12,63,2,20,32,21,75,36,15,13,2,21,21,0,0,14,18,5,24,2,0,17,2,1,67,157,17,21,28,11,127,5,3,1,16,3,3,2,23,7,42,26,12,12,7,22,11,5,70,17
12,19,12,42,13,94,46,18,26,43,12,14,8,40,30,377,13,0,4,21,8,0,0,78,114,28,15,13,39,14,12,21,12,45,391,5,15,103,75,63,11,11,0,5,8,14,15,37,8,51,25,17,31,9,17,14,108,75,10,19,19,29,22,3,0,13,288,5,13,81,56,13,6,15,33,207,8,14,28,18,236,4,56,0,14,10,74,19,4,18,30,12,13,10,21,49,6,20,78,78
1,33,39,32,9,51,33,12,93,22,13,2,5,47,11,452,15,0,3,12,6,0,0,3,117,68,10,6,0,2,9,29,6,11,429,115,6,80,51,36,26,6,1,4,6,3,9,3,42,13,33,7,4,8,6,19,100,90,10,2,16,22,6,0,0,2,332,9,3,7,4,3,7,16,10,146,9,7,46,2,127,20,11,0,8,42,76,0,5,28,10,8,4,3,19,57,4,4,71,38
5,26,24,38,20,118,48,16,26,37,6,4,6,18,20,203,2,0,1,13,18,1,0,6,75,31,15,4,13,18,9,30,6,47,161,47,23,72,67,57,11,10,0,4,8,14,21,66,6,10,20,14,11,8,18,4,81,58,16,10,23,17,16,2,0,15,77,6,9,27,14,40,0,2,34,139,5,26,15,10,212,8,10,0,9,9,3,10,5,48,30,11,6,1,11,45,22,3,69,84
8,5,7,2,5,24,11,5,2,7,3,0,4,4,2,475,1,155,0,2,3,100,79,2,13,10,2,3,0,2,3,4,6,5,410,72,7,28,24,10,4,6,80,0,3,1,2,0,34,2,2,4,3,85,3,3,25,19,4,4,3,4,5,1,103,7,107,2,7,0,0,3,2,3,10,60,3,8,7,7,30,4,0,57,1,5,15,6,3,7,10,3,3,5,2,8,3,6,23,8
14,25,22,3,10,74,21,10,43,14,15,11,4,20,11,254,18,32,3,10,3,0,23,21,61,43,11,24,63,55,11,13,5,32,448,5,5,105,91,38,21,3,1,4,7,6,7,54,8,25,20,42,33,3,20,19,95,62,10,13,11,10,10,3,0,4,118,5,2,37,0,3,0,13,16,193,1,6,16,14,178,7,22,0,17,5,49,40,6,20,17,5,3,7,10,43,8,10,44,47
2,12,12,16,34,78,26,15,35,38,6,1,31,32,29,248,7,0,9,9,12,0,1,1,93,28,15,8,6,11,17,25,8,15,224,64,24,93,79,124,30,14,0,8,25,14,12,2,27,0,20,26,28,19,30,21,96,80,16,16,6,41,9,7,0,25,92,10,34,0,0,15,0,40,57,223,19,9,50,11,171,15,5,0,25,3,13,1,16,26,26,21,5,10,10,55,8,0,78,31
